sequence_id,order_id,order_type,item_id,item_quantity,order_arrival,assigned_station,assigned_pod,status,order_processed,order_finished
7742,3790,1,8,6,27600,,,-3,,
7743,3791,1,32,7,27600,,,-3,,
7744,3791,1,45,6,27600,,,-3,,
7745,3792,1,5,9,27600,,,-3,,
7746,3792,1,181,3,27600,,,-3,,
7747,3792,1,14,4,27600,,,-3,,
7748,3792,1,157,6,27600,,,-3,,
7749,3793,1,81,5,27600,,,-3,,
7750,3794,1,13,12,27600,,,-3,,
7751,3794,1,427,1,27600,,,-3,,
7752,3795,1,130,7,27600,,,-3,,
7753,3796,1,26,8,27600,,,-3,,
7754,3796,1,19,12,27600,,,-3,,
7755,3796,1,77,1,27600,,,-3,,
7756,3797,1,1,4,27660,,,-3,,
7757,3798,1,31,7,27660,,,-3,,
7758,3798,1,179,4,27660,,,-3,,
7759,3799,1,344,8,27660,,,-3,,
7760,3800,1,2,8,27660,,,-3,,
7761,3800,1,52,4,27660,,,-3,,
7762,3801,1,1,3,27660,,,-3,,
7763,3801,1,306,8,27660,,,-3,,
7764,3801,1,127,3,27660,,,-3,,
7765,3802,1,255,2,27660,,,-3,,
7766,3803,1,26,4,27660,,,-3,,
7767,3804,1,12,4,27660,,,-3,,
7768,3805,1,291,4,27660,,,-3,,
7769,3806,1,43,6,27660,,,-3,,
7770,3806,1,5,6,27660,,,-3,,
7771,3807,1,184,12,27720,,,-3,,
7772,3808,1,265,7,27720,,,-3,,
7773,3809,1,199,8,27720,,,-3,,
7774,3809,1,84,2,27720,,,-3,,
7775,3810,1,83,6,27720,,,-3,,
7776,3810,1,473,9,27720,,,-3,,
7777,3811,1,400,7,27720,,,-3,,
7778,3811,1,4,2,27720,,,-3,,
7779,3812,1,129,12,27780,,,-3,,
7780,3812,1,102,4,27780,,,-3,,
7781,3812,1,220,1,27780,,,-3,,
7782,3813,1,476,8,27780,,,-3,,
7783,3814,1,32,8,27780,,,-3,,
7784,3814,1,13,6,27780,,,-3,,
7785,3815,1,28,7,27780,,,-3,,
7786,3816,1,107,6,27780,,,-3,,
7787,3817,1,40,4,27780,,,-3,,
7788,3817,1,58,10,27780,,,-3,,
7789,3818,1,3,6,27780,,,-3,,
7790,3818,1,314,6,27780,,,-3,,
7791,3818,1,108,10,27780,,,-3,,
7792,3818,1,8,8,27780,,,-3,,
7793,3819,1,362,4,27780,,,-3,,
7794,3820,1,276,6,27840,,,-3,,
7795,3821,1,14,8,27840,,,-3,,
7796,3822,1,14,8,27840,,,-3,,
7797,3823,1,12,4,27840,,,-3,,
7798,3824,1,100,9,27840,,,-3,,
7799,3824,1,27,7,27840,,,-3,,
7800,3825,1,316,4,27840,,,-3,,
7801,3825,1,175,10,27840,,,-3,,
7802,3826,1,111,5,27840,,,-3,,
7803,3827,1,203,2,27840,,,-3,,
7804,3828,1,360,6,27840,,,-3,,
7805,3828,1,19,11,27840,,,-3,,
7806,3828,1,14,7,27840,,,-3,,
7807,3828,1,20,6,27840,,,-3,,
7808,3829,1,11,12,27900,,,-3,,
7809,3829,1,195,2,27900,,,-3,,
7810,3830,1,435,9,27900,,,-3,,
7811,3831,1,15,9,27900,,,-3,,
7812,3832,1,391,4,27900,,,-3,,
7813,3833,1,272,4,27900,,,-3,,
7814,3833,1,13,11,27900,,,-3,,
7815,3834,1,120,4,27900,,,-3,,
7816,3835,1,24,6,27900,,,-3,,
7817,3835,1,189,4,27900,,,-3,,
7818,3836,1,0,5,27900,,,-3,,
7819,3836,1,12,5,27900,,,-3,,
7820,3837,1,93,7,27900,,,-3,,
7821,3837,1,27,3,27900,,,-3,,
7822,3838,1,70,4,27960,,,-3,,
7823,3838,1,8,10,27960,,,-3,,
7824,3838,1,240,8,27960,,,-3,,
7825,3838,1,106,8,27960,,,-3,,
7826,3838,1,45,12,27960,,,-3,,
7827,3839,1,240,8,27960,,,-3,,
7828,3840,1,368,10,27960,,,-3,,
7829,3841,1,247,8,27960,,,-3,,
7830,3842,1,142,11,27960,,,-3,,
7831,3842,1,16,9,27960,,,-3,,
7832,3843,1,46,10,27960,,,-3,,
7833,3843,1,178,10,27960,,,-3,,
7834,3844,1,32,8,27960,,,-3,,
7835,3844,1,394,9,27960,,,-3,,
7836,3845,1,44,6,27960,,,-3,,
7837,3846,1,3,2,27960,,,-3,,
7838,3846,1,8,8,27960,,,-3,,
7839,3847,1,2,6,27960,,,-3,,
7840,3848,1,39,2,27960,,,-3,,
7841,3848,1,204,8,27960,,,-3,,
7842,3848,1,471,7,27960,,,-3,,
7843,3849,1,47,8,28020,,,-3,,
7844,3850,1,88,8,28020,,,-3,,
7845,3850,1,7,4,28020,,,-3,,
7846,3851,1,27,8,28020,,,-3,,
7847,3851,1,40,8,28020,,,-3,,
7848,3851,1,237,8,28020,,,-3,,
7849,3851,1,450,10,28020,,,-3,,
7850,3851,1,113,11,28020,,,-3,,
7851,3851,1,73,10,28020,,,-3,,
7852,3851,1,144,11,28020,,,-3,,
7853,3852,1,19,8,28020,,,-3,,
7854,3853,1,7,10,28020,,,-3,,
7855,3854,1,185,8,28020,,,-3,,
7856,3854,1,33,2,28020,,,-3,,
7857,3854,1,11,6,28020,,,-3,,
7858,3854,1,6,7,28020,,,-3,,
7859,3855,1,497,7,28080,,,-3,,
7860,3855,1,39,6,28080,,,-3,,
7861,3856,1,290,2,28080,,,-3,,
7862,3857,1,40,8,28080,,,-3,,
7863,3858,1,186,8,28080,,,-3,,
7864,3859,1,463,10,28080,,,-3,,
7865,3860,1,122,8,28080,,,-3,,
7866,3860,1,6,3,28080,,,-3,,
7867,3861,1,1,8,28080,,,-3,,
7868,3861,1,172,8,28080,,,-3,,
7869,3861,1,48,5,28080,,,-3,,
7870,3862,1,187,12,28080,,,-3,,
7871,3862,1,105,11,28080,,,-3,,
7872,3863,1,2,4,28080,,,-3,,
7873,3864,1,245,4,28080,,,-3,,
7874,3864,1,428,7,28080,,,-3,,
7875,3865,1,46,10,28080,,,-3,,
7876,3865,1,447,11,28080,,,-3,,
7877,3865,1,19,6,28080,,,-3,,
7878,3866,1,36,6,28080,,,-3,,
7879,3866,1,3,7,28080,,,-3,,
7880,3867,1,26,3,28080,,,-3,,
7881,3867,1,285,2,28080,,,-3,,
7882,3867,1,29,8,28080,,,-3,,
7883,3868,1,22,4,28080,,,-3,,
7884,3869,1,131,8,28080,,,-3,,
7885,3869,1,27,6,28080,,,-3,,
7886,3870,1,44,11,28080,,,-3,,
7887,3871,1,19,5,28080,,,-3,,
7888,3871,1,11,4,28080,,,-3,,
7889,3872,1,229,4,28080,,,-3,,
7890,3872,1,152,9,28080,,,-3,,
7891,3873,1,1,6,28080,,,-3,,
7892,3873,1,57,8,28080,,,-3,,
7893,3874,1,292,4,28080,,,-3,,
7894,3875,1,193,7,28080,,,-3,,
7895,3876,1,8,4,28080,,,-3,,
7896,3877,1,0,3,28080,,,-3,,
7897,3877,1,104,6,28080,,,-3,,
7898,3878,1,5,5,28080,,,-3,,
7899,3879,1,6,8,28140,,,-3,,
7900,3879,1,8,6,28140,,,-3,,
7901,3880,1,29,10,28140,,,-3,,
7902,3880,1,0,2,28140,,,-3,,
7903,3880,1,338,8,28140,,,-3,,
7904,3880,1,37,12,28140,,,-3,,
7905,3880,1,9,11,28140,,,-3,,
7906,3881,1,455,11,28140,,,-3,,
7907,3882,1,29,10,28140,,,-3,,
7908,3883,1,58,8,28140,,,-3,,
7909,3884,1,123,3,28140,,,-3,,
7910,3884,1,69,8,28140,,,-3,,
7911,3884,1,48,7,28140,,,-3,,
7912,3884,1,167,6,28140,,,-3,,
7913,3884,1,78,4,28140,,,-3,,
7914,3884,1,19,10,28140,,,-3,,
7915,3884,1,129,4,28140,,,-3,,
7916,3885,1,57,7,28140,,,-3,,
7917,3885,1,307,3,28140,,,-3,,
7918,3885,1,25,3,28140,,,-3,,
7919,3886,1,33,6,28140,,,-3,,
7920,3886,1,28,6,28140,,,-3,,
7921,3887,1,20,10,28140,,,-3,,
7922,3887,1,360,7,28140,,,-3,,
7923,3888,1,43,9,28140,,,-3,,
7924,3888,1,65,9,28140,,,-3,,
7925,3888,1,68,8,28140,,,-3,,
7926,3889,1,144,5,28140,,,-3,,
7927,3889,1,4,2,28140,,,-3,,
7928,3890,1,34,6,28140,,,-3,,
7929,3891,1,18,8,28200,,,-3,,
7930,3892,1,9,2,28200,,,-3,,
7931,3892,1,138,4,28200,,,-3,,
7932,3893,1,16,5,28200,,,-3,,
7933,3894,1,255,8,28200,,,-3,,
7934,3895,1,28,4,28200,,,-3,,
7935,3895,1,160,4,28200,,,-3,,
7936,3895,1,19,7,28200,,,-3,,
7937,3895,1,68,10,28200,,,-3,,
7938,3896,1,6,7,28200,,,-3,,
7939,3897,1,13,6,28260,,,-3,,
7940,3897,1,1,6,28260,,,-3,,
7941,3898,1,40,3,28260,,,-3,,
7942,3898,1,132,4,28260,,,-3,,
7943,3899,1,324,5,28260,,,-3,,
7944,3899,1,169,6,28260,,,-3,,
7945,3900,1,39,10,28260,,,-3,,
7946,3901,1,37,6,28260,,,-3,,
7947,3901,1,48,2,28260,,,-3,,
7948,3902,1,2,8,28320,,,-3,,
7949,3903,1,412,5,28320,,,-3,,
7950,3903,1,396,9,28320,,,-3,,
7951,3903,1,364,11,28320,,,-3,,
7952,3903,1,0,4,28320,,,-3,,
7953,3904,1,15,8,28320,,,-3,,
7954,3905,1,153,2,28320,,,-3,,
7955,3906,1,55,5,28320,,,-3,,
7956,3906,1,136,10,28320,,,-3,,
7957,3907,1,27,9,28380,,,-3,,
7958,3908,1,40,4,28380,,,-3,,
7959,3908,1,247,9,28380,,,-3,,
7960,3908,1,58,1,28380,,,-3,,
7961,3909,1,7,4,28380,,,-3,,
7962,3910,1,26,4,28380,,,-3,,
7963,3910,1,183,8,28380,,,-3,,
7964,3910,1,15,12,28380,,,-3,,
7965,3911,1,4,9,28380,,,-3,,
7966,3911,1,64,10,28380,,,-3,,
7967,3911,1,18,5,28380,,,-3,,
7968,3912,1,37,8,28440,,,-3,,
7969,3912,1,0,9,28440,,,-3,,
7970,3912,1,190,1,28440,,,-3,,
7971,3912,1,36,11,28440,,,-3,,
7972,3913,1,18,10,28440,,,-3,,
7973,3913,1,38,3,28440,,,-3,,
7974,3914,1,192,12,28440,,,-3,,
7975,3915,1,20,4,28440,,,-3,,
7976,3915,1,283,8,28440,,,-3,,
7977,3915,1,71,6,28440,,,-3,,
7978,3915,1,26,8,28440,,,-3,,
7979,3916,1,30,2,28440,,,-3,,
7980,3916,1,198,2,28440,,,-3,,
7981,3917,1,79,6,28440,,,-3,,
7982,3917,1,1,7,28440,,,-3,,
7983,3918,1,321,3,28440,,,-3,,
7984,3918,1,49,6,28440,,,-3,,
7985,3919,1,12,12,28440,,,-3,,
7986,3919,1,71,12,28440,,,-3,,
7987,3919,1,74,6,28440,,,-3,,
7988,3919,1,53,4,28440,,,-3,,
7989,3919,1,323,9,28440,,,-3,,
7990,3919,1,66,1,28440,,,-3,,
7991,3919,1,73,9,28440,,,-3,,
7992,3919,1,343,10,28440,,,-3,,
7993,3920,1,357,6,28440,,,-3,,
7994,3921,1,2,3,28440,,,-3,,
7995,3921,1,401,8,28440,,,-3,,
7996,3922,1,128,9,28440,,,-3,,
7997,3923,1,12,10,28500,,,-3,,
7998,3923,1,95,4,28500,,,-3,,
7999,3923,1,497,6,28500,,,-3,,
8000,3923,1,0,2,28500,,,-3,,
8001,3924,1,387,4,28500,,,-3,,
8002,3925,1,238,9,28500,,,-3,,
8003,3926,1,8,6,28500,,,-3,,
8004,3926,1,17,8,28500,,,-3,,
8005,3927,1,24,7,28500,,,-3,,
8006,3928,1,14,4,28500,,,-3,,
8007,3929,1,91,6,28560,,,-3,,
8008,3930,1,7,7,28560,,,-3,,
8009,3931,1,141,10,28560,,,-3,,
8010,3931,1,86,8,28560,,,-3,,
8011,3932,1,54,8,28560,,,-3,,
8012,3932,1,441,10,28560,,,-3,,
8013,3932,1,46,8,28560,,,-3,,
8014,3933,1,50,4,28560,,,-3,,
8015,3934,1,11,8,28560,,,-3,,
8016,3935,1,279,4,28560,,,-3,,
8017,3935,1,2,8,28560,,,-3,,
8018,3936,1,11,4,28560,,,-3,,
8019,3937,1,350,12,28560,,,-3,,
8020,3938,1,245,8,28620,,,-3,,
8021,3939,1,113,5,28620,,,-3,,
8022,3939,1,116,8,28620,,,-3,,
8023,3939,1,221,4,28620,,,-3,,
8024,3939,1,19,6,28620,,,-3,,
8025,3940,1,0,10,28620,,,-3,,
8026,3940,1,14,4,28620,,,-3,,
8027,3940,1,244,11,28620,,,-3,,
8028,3941,1,101,11,28620,,,-3,,
8029,3941,1,1,8,28620,,,-3,,
8030,3941,1,153,7,28620,,,-3,,
8031,3941,1,0,6,28620,,,-3,,
8032,3942,1,124,8,28620,,,-3,,
8033,3942,1,120,4,28620,,,-3,,
8034,3942,1,204,7,28620,,,-3,,
8035,3943,1,2,12,28680,,,-3,,
8036,3944,1,12,10,28680,,,-3,,
8037,3945,1,37,5,28680,,,-3,,
8038,3945,1,353,9,28680,,,-3,,
8039,3946,1,14,9,28680,,,-3,,
8040,3946,1,68,7,28680,,,-3,,
8041,3946,1,4,4,28680,,,-3,,
8042,3946,1,44,6,28680,,,-3,,
8043,3946,1,49,7,28680,,,-3,,
8044,3946,1,13,8,28680,,,-3,,
8045,3947,1,4,6,28680,,,-3,,
8046,3948,1,411,2,28680,,,-3,,
8047,3949,1,198,10,28680,,,-3,,
8048,3950,1,14,11,28680,,,-3,,
8049,3950,1,6,10,28680,,,-3,,
8050,3951,1,33,6,28680,,,-3,,
8051,3951,1,95,4,28680,,,-3,,
8052,3951,1,1,6,28680,,,-3,,
8053,3952,1,0,4,28680,,,-3,,
8054,3952,1,251,2,28680,,,-3,,
8055,3952,1,63,10,28680,,,-3,,
8056,3952,1,147,6,28680,,,-3,,
8057,3953,1,204,8,28680,,,-3,,
8058,3953,1,69,10,28680,,,-3,,
8059,3954,1,475,6,28740,,,-3,,
8060,3955,1,467,3,28740,,,-3,,
8061,3955,1,1,3,28740,,,-3,,
8062,3956,1,153,10,28740,,,-3,,
8063,3957,1,260,9,28740,,,-3,,
8064,3957,1,127,5,28740,,,-3,,
8065,3958,1,44,5,28740,,,-3,,
8066,3959,1,82,2,28740,,,-3,,
8067,3960,1,93,6,28740,,,-3,,
8068,3960,1,66,1,28740,,,-3,,
8069,3961,1,83,4,28800,,,-3,,
8070,3962,1,4,4,28800,,,-3,,
8071,3963,1,2,11,28800,,,-3,,
8072,3963,1,24,9,28800,,,-3,,
8073,3964,1,338,6,28800,,,-3,,
8074,3964,1,15,6,28800,,,-3,,
8075,3964,1,74,9,28800,,,-3,,
8076,3965,1,153,4,28800,,,-3,,
8077,3966,1,4,6,28800,,,-3,,
8078,3966,1,299,7,28800,,,-3,,
8079,3967,1,318,8,28800,,,-3,,
8080,3967,1,25,7,28800,,,-3,,
8081,3967,1,13,11,28800,,,-3,,
8082,3967,1,280,9,28800,,,-3,,
8083,3968,1,10,12,28800,,,-3,,
8084,3969,1,444,6,28800,,,-3,,
8085,3969,1,10,4,28800,,,-3,,
8086,3969,1,15,2,28800,,,-3,,
8087,3970,1,108,4,28800,,,-3,,
8088,3970,1,38,4,28800,,,-3,,
8089,3971,1,205,4,28800,,,-3,,
8090,3971,1,199,7,28800,,,-3,,
8091,3972,1,34,8,28800,,,-3,,
8092,3972,1,221,6,28800,,,-3,,
8093,3972,1,77,2,28800,,,-3,,
8094,3973,1,16,6,28860,,,-3,,
8095,3974,1,61,9,28860,,,-3,,
8096,3974,1,154,2,28860,,,-3,,
8097,3975,1,196,6,28860,,,-3,,
8098,3975,1,1,10,28860,,,-3,,
8099,3976,1,18,10,28860,,,-3,,
8100,3977,1,4,1,28860,,,-3,,
8101,3977,1,19,5,28860,,,-3,,
8102,3977,1,67,1,28860,,,-3,,
8103,3977,1,11,7,28860,,,-3,,
8104,3978,1,168,2,28860,,,-3,,
8105,3978,1,7,5,28860,,,-3,,
8106,3978,1,36,3,28860,,,-3,,
8107,3979,1,25,2,28860,,,-3,,
8108,3979,1,1,4,28860,,,-3,,
8109,3979,1,27,4,28860,,,-3,,
8110,3980,1,7,7,28860,,,-3,,
8111,3980,1,314,6,28860,,,-3,,
8112,3981,1,2,5,28860,,,-3,,
8113,3981,1,38,10,28860,,,-3,,
8114,3981,1,149,8,28860,,,-3,,
8115,3981,1,345,4,28860,,,-3,,
8116,3981,1,154,4,28860,,,-3,,
8117,3981,1,4,2,28860,,,-3,,
8118,3981,1,439,5,28860,,,-3,,
8119,3981,1,24,1,28860,,,-3,,
8120,3982,1,15,6,28860,,,-3,,
8121,3983,1,149,2,28860,,,-3,,
8122,3984,1,329,7,28920,,,-3,,
8123,3984,1,449,9,28920,,,-3,,
8124,3985,1,327,12,28920,,,-3,,
8125,3985,1,38,5,28920,,,-3,,
8126,3986,1,28,4,28920,,,-3,,
8127,3986,1,147,8,28920,,,-3,,
8128,3987,1,130,6,28980,,,-3,,
8129,3988,1,70,2,28980,,,-3,,
8130,3989,1,7,3,28980,,,-3,,
8131,3989,1,0,8,28980,,,-3,,
8132,3989,1,4,9,28980,,,-3,,
8133,3990,1,26,5,28980,,,-3,,
8134,3991,1,81,4,28980,,,-3,,
8135,3992,1,35,10,28980,,,-3,,
8136,3992,1,23,4,28980,,,-3,,
8137,3992,1,1,7,28980,,,-3,,
8138,3993,1,137,8,28980,,,-3,,
8139,3994,1,251,4,28980,,,-3,,
8140,3995,1,93,4,28980,,,-3,,
8141,3995,1,0,7,28980,,,-3,,
8142,3995,1,31,5,28980,,,-3,,
8143,3995,1,226,4,28980,,,-3,,
8144,3996,1,9,9,29040,,,-3,,
8145,3996,1,260,5,29040,,,-3,,
8146,3996,1,12,6,29040,,,-3,,
8147,3997,1,8,2,29040,,,-3,,
8148,3998,1,1,10,29040,,,-3,,
8149,3999,1,12,4,29100,,,-3,,
8150,3999,1,343,2,29100,,,-3,,
8151,4000,1,32,10,29100,,,-3,,
8152,4001,1,11,1,29100,,,-3,,
8153,4002,1,91,2,29100,,,-3,,
8154,4003,1,26,10,29100,,,-3,,
8155,4004,1,146,4,29100,,,-3,,
8156,4004,1,203,9,29100,,,-3,,
8157,4005,1,1,8,29100,,,-3,,
8158,4006,1,208,10,29100,,,-3,,
8159,4007,1,31,1,29100,,,-3,,
8160,4007,1,208,6,29100,,,-3,,
8161,4007,1,44,5,29100,,,-3,,
8162,4007,1,65,7,29100,,,-3,,
8163,4008,1,8,3,29100,,,-3,,
8164,4008,1,4,10,29100,,,-3,,
8165,4009,1,9,11,29100,,,-3,,
8166,4010,1,25,9,29160,,,-3,,
8167,4011,1,9,6,29160,,,-3,,
8168,4011,1,171,5,29160,,,-3,,
8169,4012,1,177,3,29160,,,-3,,
8170,4012,1,36,6,29160,,,-3,,
8171,4012,1,245,4,29160,,,-3,,
8172,4012,1,152,6,29160,,,-3,,
8173,4012,1,6,4,29160,,,-3,,
8174,4013,1,2,7,29160,,,-3,,
8175,4014,1,46,8,29160,,,-3,,
8176,4014,1,49,11,29160,,,-3,,
8177,4015,1,184,8,29160,,,-3,,
8178,4015,1,45,9,29160,,,-3,,
8179,4016,1,9,6,29160,,,-3,,
8180,4017,1,172,8,29220,,,-3,,
8181,4018,1,224,10,29220,,,-3,,
8182,4018,1,42,9,29220,,,-3,,
8183,4019,1,1,4,29220,,,-3,,
8184,4020,1,391,11,29220,,,-3,,
8185,4020,1,15,7,29220,,,-3,,
8186,4020,1,225,5,29220,,,-3,,
8187,4021,1,22,2,29220,,,-3,,
8188,4021,1,25,11,29220,,,-3,,
8189,4022,1,114,9,29220,,,-3,,
8190,4023,1,134,7,29220,,,-3,,
8191,4023,1,412,10,29220,,,-3,,
8192,4024,1,77,8,29220,,,-3,,
8193,4024,1,9,10,29220,,,-3,,
8194,4024,1,168,6,29220,,,-3,,
8195,4024,1,119,7,29220,,,-3,,
8196,4024,1,0,4,29220,,,-3,,
8197,4024,1,11,9,29220,,,-3,,
8198,4025,1,374,11,29220,,,-3,,
8199,4026,1,35,4,29220,,,-3,,
8200,4026,1,1,6,29220,,,-3,,
8201,4026,1,7,2,29220,,,-3,,
8202,4027,1,26,7,29280,,,-3,,
8203,4028,1,151,8,29280,,,-3,,
8204,4029,1,2,7,29280,,,-3,,
8205,4029,1,33,4,29280,,,-3,,
8206,4030,1,1,8,29280,,,-3,,
8207,4031,1,44,7,29280,,,-3,,
8208,4031,1,0,7,29280,,,-3,,
8209,4031,1,5,6,29280,,,-3,,
8210,4032,1,38,6,29280,,,-3,,
8211,4033,1,461,2,29280,,,-3,,
8212,4033,1,10,8,29280,,,-3,,
8213,4033,1,47,4,29280,,,-3,,
8214,4033,1,106,7,29280,,,-3,,
8215,4033,1,15,5,29280,,,-3,,
8216,4034,1,262,6,29280,,,-3,,
8217,4034,1,12,5,29280,,,-3,,
8218,4035,1,2,10,29280,,,-3,,
8219,4036,1,365,5,29280,,,-3,,
8220,4037,1,19,4,29280,,,-3,,
8221,4038,1,330,6,29280,,,-3,,
8222,4038,1,13,6,29280,,,-3,,
8223,4038,1,258,8,29280,,,-3,,
8224,4038,1,6,10,29280,,,-3,,
8225,4039,1,109,6,29340,,,-3,,
8226,4040,1,193,6,29340,,,-3,,
8227,4041,1,43,8,29340,,,-3,,
8228,4042,1,2,9,29340,,,-3,,
8229,4042,1,450,8,29340,,,-3,,
8230,4043,1,63,4,29340,,,-3,,
8231,4044,1,423,8,29340,,,-3,,
8232,4044,1,161,9,29340,,,-3,,
8233,4044,1,25,7,29340,,,-3,,
8234,4045,1,260,4,29340,,,-3,,
8235,4045,1,16,8,29340,,,-3,,
8236,4045,1,91,11,29340,,,-3,,
8237,4046,1,2,10,29340,,,-3,,
8238,4046,1,160,6,29340,,,-3,,
8239,4046,1,37,10,29340,,,-3,,
8240,4047,1,1,3,29340,,,-3,,
8241,4048,1,239,8,29340,,,-3,,
8242,4049,1,5,8,29400,,,-3,,
8243,4049,1,58,6,29400,,,-3,,
8244,4050,1,94,4,29400,,,-3,,
8245,4050,1,474,2,29400,,,-3,,
8246,4050,1,411,10,29400,,,-3,,
8247,4051,1,32,4,29400,,,-3,,
8248,4051,1,176,4,29400,,,-3,,
8249,4052,1,194,10,29400,,,-3,,
8250,4052,1,40,10,29400,,,-3,,
8251,4052,1,241,9,29400,,,-3,,
8252,4052,1,131,3,29400,,,-3,,
8253,4052,1,5,6,29400,,,-3,,
8254,4052,1,46,8,29400,,,-3,,
8255,4052,1,37,10,29400,,,-3,,
8256,4053,1,169,7,29400,,,-3,,
8257,4053,1,297,6,29400,,,-3,,
8258,4054,1,5,5,29400,,,-3,,
8259,4055,1,113,7,29400,,,-3,,
8260,4055,1,34,6,29400,,,-3,,
8261,4056,1,488,6,29400,,,-3,,
8262,4056,1,422,12,29400,,,-3,,
8263,4056,1,8,12,29400,,,-3,,
8264,4056,1,2,10,29400,,,-3,,
8265,4056,1,19,4,29400,,,-3,,
8266,4056,1,14,4,29400,,,-3,,
8267,4057,1,85,8,29400,,,-3,,
8268,4058,1,367,7,29460,,,-3,,
8269,4059,1,0,6,29460,,,-3,,
8270,4060,1,46,5,29460,,,-3,,
8271,4060,1,239,4,29460,,,-3,,
8272,4060,1,2,10,29460,,,-3,,
8273,4061,1,38,8,29460,,,-3,,
8274,4062,1,343,6,29460,,,-3,,
8275,4063,1,36,4,29460,,,-3,,
8276,4064,1,300,6,29460,,,-3,,
8277,4064,1,156,9,29460,,,-3,,
8278,4065,1,0,6,29460,,,-3,,
8279,4065,1,171,4,29460,,,-3,,
8280,4066,1,45,6,29460,,,-3,,
8281,4066,1,1,10,29460,,,-3,,
8282,4066,1,447,12,29460,,,-3,,
8283,4067,1,1,5,29460,,,-3,,
8284,4068,1,48,2,29460,,,-3,,
8285,4069,1,1,9,29520,,,-3,,
8286,4070,1,28,11,29520,,,-3,,
8287,4071,1,12,10,29520,,,-3,,
8288,4071,1,1,7,29520,,,-3,,
8289,4072,1,241,8,29520,,,-3,,
8290,4072,1,310,6,29520,,,-3,,
8291,4073,1,337,4,29520,,,-3,,
8292,4074,1,47,6,29520,,,-3,,
8293,4075,1,336,7,29520,,,-3,,
8294,4076,1,162,9,29520,,,-3,,
8295,4077,1,22,6,29520,,,-3,,
8296,4077,1,63,9,29520,,,-3,,
8297,4078,1,12,3,29580,,,-3,,
8298,4078,1,32,6,29580,,,-3,,
8299,4078,1,49,10,29580,,,-3,,
8300,4079,1,173,12,29580,,,-3,,
8301,4080,1,83,3,29580,,,-3,,
8302,4080,1,423,6,29580,,,-3,,
8303,4080,1,39,3,29580,,,-3,,
8304,4081,1,395,8,29580,,,-3,,
8305,4081,1,21,7,29580,,,-3,,
8306,4082,1,253,6,29580,,,-3,,
8307,4082,1,397,8,29580,,,-3,,
8308,4083,1,114,3,29580,,,-3,,
8309,4084,1,7,4,29580,,,-3,,
8310,4084,1,274,6,29580,,,-3,,
8311,4084,1,26,8,29580,,,-3,,
8312,4084,1,39,5,29580,,,-3,,
8313,4084,1,0,4,29580,,,-3,,
8314,4085,1,460,12,29580,,,-3,,
8315,4086,1,204,9,29580,,,-3,,
8316,4087,1,16,1,29580,,,-3,,
8317,4087,1,6,6,29580,,,-3,,
8318,4088,1,3,8,29640,,,-3,,
8319,4089,1,310,5,29640,,,-3,,
8320,4090,1,1,9,29640,,,-3,,
8321,4091,1,10,4,29640,,,-3,,
8322,4092,1,20,4,29640,,,-3,,
8323,4093,1,181,11,29700,,,-3,,
8324,4093,1,13,8,29700,,,-3,,
8325,4094,1,44,4,29700,,,-3,,
8326,4095,1,23,5,29700,,,-3,,
8327,4095,1,140,7,29700,,,-3,,
8328,4096,1,35,2,29700,,,-3,,
8329,4096,1,91,9,29700,,,-3,,
8330,4097,1,73,7,29700,,,-3,,
8331,4098,1,136,8,29700,,,-3,,
8332,4099,1,188,4,29700,,,-3,,
8333,4100,1,205,10,29760,,,-3,,
8334,4100,1,43,2,29760,,,-3,,
8335,4100,1,12,6,29760,,,-3,,
8336,4101,1,9,8,29760,,,-3,,
8337,4101,1,205,2,29760,,,-3,,
8338,4102,1,20,10,29760,,,-3,,
8339,4103,1,358,9,29760,,,-3,,
8340,4104,1,97,7,29760,,,-3,,
8341,4104,1,33,2,29760,,,-3,,
8342,4105,1,254,5,29760,,,-3,,
8343,4106,1,4,6,29760,,,-3,,
8344,4106,1,46,6,29760,,,-3,,
8345,4107,1,21,5,29760,,,-3,,
8346,4107,1,38,6,29760,,,-3,,
8347,4108,1,179,6,29760,,,-3,,
8348,4109,1,315,6,29760,,,-3,,
8349,4110,1,45,7,29760,,,-3,,
8350,4110,1,22,4,29760,,,-3,,
8351,4111,1,313,5,29760,,,-3,,
8352,4111,1,14,4,29760,,,-3,,
8353,4111,1,183,7,29760,,,-3,,
8354,4111,1,95,5,29760,,,-3,,
8355,4112,1,195,9,29820,,,-3,,
8356,4112,1,28,5,29820,,,-3,,
8357,4112,1,31,11,29820,,,-3,,
8358,4112,1,102,5,29820,,,-3,,
8359,4113,1,54,3,29820,,,-3,,
8360,4114,1,185,9,29820,,,-3,,
8361,4114,1,31,4,29820,,,-3,,
8362,4114,1,10,7,29820,,,-3,,
8363,4115,1,176,7,29820,,,-3,,
8364,4115,1,97,8,29820,,,-3,,
8365,4115,1,17,9,29820,,,-3,,
8366,4115,1,89,4,29820,,,-3,,
8367,4115,1,21,12,29820,,,-3,,
8368,4116,1,0,4,29820,,,-3,,
8369,4117,1,386,6,29820,,,-3,,
8370,4118,1,232,8,29820,,,-3,,
8371,4119,1,10,6,29820,,,-3,,
8372,4120,1,37,6,29820,,,-3,,
8373,4120,1,324,8,29820,,,-3,,
8374,4120,1,187,6,29820,,,-3,,
